Voltage U1	Corriente IA
U1/V	IA/nA

37,36	25,30
37,38	25,12
37,41	25,01
37,43	24,78
37,46	24,58
37,48	24,32
37,50	24,10
37,53	23,83
37,55	23,59
37,58	23,27
37,60	23,02
37,63	22,77
37,65	22,56
37,68	22,27
37,70	22,05
37,72	21,77
37,75	21,56
37,77	21,29
37,80	21,06
37,82	20,72
37,85	20,49
37,87	20,19
37,89	19,95
37,92	19,66
37,94	19,44
37,97	19,14
37,99	18,96
38,02	18,71
38,04	18,50
38,07	18,27
38,09	18,08
38,11	17,83
38,14	17,65
38,16	17,40
38,19	17,20
38,21	16,98
38,24	16,75
38,26	16,52
38,29	16,34
38,31	16,15
38,33	16,01
38,36	15,83
38,38	15,68
38,41	15,55
38,43	15,43
38,46	15,30
38,48	15,18
38,51	15,04
38,53	14,95
38,55	14,84
38,58	14,74
38,60	14,69
38,63	14,63
38,65	14,56
38,68	14,52
38,70	14,46
38,73	14,43
38,75	14,40
38,77	14,36
38,80	14,33
38,82	14,32
38,85	14,30
38,87	14,31
38,90	14,33
38,92	14,34
38,94	14,37
38,97	14,38
38,99	14,43
39,02	14,47
39,04	14,50
39,07	14,54
39,09	14,59
39,12	14,63
39,14	14,71
39,16	14,77
39,19	14,86
39,21	14,95
39,24	15,04
39,26	15,15
39,29	15,27
39,31	15,37
39,34	15,51
39,36	15,60
39,38	15,71
39,41	15,82
39,43	15,93
39,46	16,04
39,48	16,17
39,51	16,29
39,53	16,46
39,56	16,61
39,58	16,78
39,60	16,96
39,63	17,16
39,65	17,33
39,68	17,51
39,70	17,67
39,73	17,85
39,75	18,01
39,78	18,18
39,80	18,34
39,82	18,51
39,85	18,68
39,87	18,89
39,90	19,10
39,92	19,33
39,95	19,54
39,97	19,76
39,99	20,00
40,02	20,24
40,04	20,44
40,07	20,67
40,09	20,85
40,12	21,06
40,14	21,27
40,17	21,48
40,19	21,66
40,21	21,87
40,24	22,08
40,26	22,34
40,29	22,60
40,31	22,84
40,34	23,14
40,36	23,42
40,39	23,70
40,41	23,98
40,43	24,22
40,46	24,46
40,48	24,72
40,51	24,91
40,53	25,15
40,56	25,37
40,58	25,64
40,61	25,90
40,63	26,18
40,65	26,43
40,68	26,74
40,70	27,04
40,73	27,35
40,75	27,60
40,78	27,87
40,80	28,13
40,83	28,41
40,85	28,66
40,87	28,92
40,90	29,15
40,92	29,42
40,95	29,71
40,97	29,98
41,00	30,25
41,02	30,52
41,05	30,79
41,07	31,11
41,09	31,39
41,12	31,61
41,14	31,85
41,17	32,07
41,19	32,31
41,22	32,52
41,24	32,70
41,26	32,90
41,29	33,11
41,31	33,32
41,34	33,54
41,36	33,75
41,39	33,95
41,41	34,12
41,44	34,26
41,46	34,44
41,48	34,59
41,51	34,73
41,53	34,86
41,56	35,00
41,58	35,12
41,61	35,25
41,63	35,36
41,66	35,47
41,68	35,56
41,70	35,63
41,73	35,71
41,75	35,78
41,78	35,83
41,80	35,89
41,83	35,92
41,85	35,95
41,88	35,97
41,90	35,98
41,92	35,99
41,95	35,97
41,97	35,93
42,00	35,90
42,02	35,85
42,05	35,78
42,07	35,72
42,10	35,61
42,12	35,53
42,14	35,40
42,17	35,32
42,19	35,22
42,22	35,10
42,24	34,94
42,27	34,86
42,29	34,72
42,31	34,62
42,34	34,42
42,36	34,24
42,39	34,05
42,41	33,87
42,44	33,61
42,46	33,42
42,49	33,13
