Voltage U1	Corriente IA
U1/V	IA/nA

13,01	1,67
13,04	1,67
13,06	1,66
13,08	1,69
13,11	1,69
13,13	1,69
13,16	1,69
13,18	1,69
13,21	1,70
13,23	1,70
13,26	1,67
13,28	1,67
13,30	1,65
13,33	1,65
13,35	1,65
13,38	1,63
13,40	1,63
13,43	1,63
13,45	1,63
13,47	1,63
13,50	1,61
13,52	1,60
13,55	1,62
13,57	1,61
13,60	1,61
13,62	1,60
13,65	1,59
13,67	1,60
13,69	1,60
13,72	1,57
13,74	1,58
13,77	1,57
13,79	1,57
13,82	1,59
13,84	1,59
13,87	1,59
13,89	1,60
13,91	1,58
13,94	1,61
13,96	1,58
13,99	1,57
14,01	1,56
14,04	1,55
14,06	1,52
14,09	1,53
14,11	1,50
14,13	1,52
14,16	1,49
14,18	1,50
14,21	1,49
14,23	1,52
14,26	1,50
14,28	1,53
14,31	1,50
14,33	1,52
14,35	1,52
14,38	1,54
14,40	1,52
14,43	1,53
14,45	1,49
14,48	1,50
14,50	1,50
14,52	1,51
14,55	1,52
14,57	1,52
14,60	1,52
14,62	1,53
14,65	1,54
14,67	1,56
14,70	1,55
14,72	1,53
14,74	1,52
14,77	1,52
14,79	1,52
14,82	1,52
14,84	1,51
14,87	1,52
14,89	1,52
14,92	1,52
14,94	1,55
14,96	1,56
14,99	1,56
15,01	1,58
15,04	1,59
15,06	1,60
15,09	1,62
15,11	1,61
15,14	1,63
15,16	1,63
15,18	1,63
15,21	1,63
15,23	1,65
15,26	1,64
15,28	1,69
15,31	1,68
15,33	1,69
15,36	1,68
15,38	1,71
15,40	1,72
15,43	1,74
15,45	1,72
15,48	1,76
15,50	1,76
15,53	1,79
15,55	1,79
15,57	1,81
15,60	1,81
15,62	1,83
15,65	1,82
15,67	1,86
15,70	1,86
15,72	1,87
15,75	1,89
15,77	1,92
15,79	1,93
15,82	1,96
15,84	1,97
15,87	2,01
15,89	2,03
15,92	2,05
15,94	2,06
15,97	2,08
15,99	2,09
16,01	2,14
16,04	2,14
16,06	2,17
16,09	2,18
16,11	2,21
16,14	2,24
16,16	2,27
16,19	2,28
16,21	2,32
16,23	2,32
16,26	2,35
16,28	2,37
16,31	2,38
16,33	2,41
16,36	2,44
16,38	2,46
