Voltage U1	Corriente IA
U1/V	IA/nA

14,28	1,55
14,31	1,56
14,33	1,56
14,35	1,56
14,38	1,60
14,40	1,60
14,43	1,59
14,45	1,60
14,48	1,57
14,50	1,58
14,52	1,58
14,55	1,56
14,57	1,56
14,60	1,57
14,62	1,55
14,65	1,59
14,67	1,57
14,70	1,58
14,72	1,58
14,74	1,60
14,77	1,60
14,79	1,63
14,82	1,62
14,84	1,65
14,87	1,65
14,89	1,67
14,92	1,67
14,94	1,67
14,96	1,67
14,99	1,69
15,01	1,69
15,04	1,71
15,06	1,72
15,09	1,73
15,11	1,77
15,14	1,78
15,16	1,79
15,18	1,81
15,21	1,82
15,23	1,83
15,26	1,84
15,28	1,84
15,31	1,87
15,33	1,87
15,36	1,88
15,38	1,91
15,40	1,94
15,43	1,95
15,45	1,99
15,48	2,01
15,50	2,05
15,53	2,07
15,55	2,08
15,57	2,11
15,60	2,14
15,62	2,15
15,65	2,19
15,67	2,20
15,70	2,22
15,72	2,24
15,75	2,28
15,77	2,32
15,79	2,35
15,82	2,36
15,84	2,42
15,87	2,45
15,89	2,48
15,92	2,52
15,94	2,55
15,97	2,58
15,99	2,62
16,01	2,65
16,04	2,70
16,06	2,71
16,09	2,74
16,11	2,78
16,14	2,82
16,16	2,85
16,19	2,90
16,21	2,93
16,23	3,00
16,26	3,04
16,28	3,09
16,31	3,13
16,33	3,18
16,36	3,20
16,38	3,25
16,41	3,28
16,43	3,32
16,45	3,36
16,48	3,39
16,50	3,43
16,53	3,49
16,55	3,53
16,58	3,59
16,60	3,64
16,63	3,69
16,65	3,74
16,67	3,78
16,70	3,83
16,72	3,87
16,75	3,90
16,77	3,93
16,80	3,95
16,82	3,99
16,84	4,04
16,87	4,07
16,89	4,10
16,92	4,14
16,94	4,18
16,97	4,23
16,99	4,26
17,02	4,28
17,04	4,30
17,06	4,33
17,09	4,34
17,11	4,37
17,14	4,38
17,16	4,39
17,19	4,40
17,21	4,42
17,24	4,43
17,26	4,44
17,28	4,44
17,31	4,47
17,33	4,47
17,36	4,46
17,38	4,47
17,41	4,46
17,43	4,47
17,46	4,46
17,48	4,44
17,50	4,44
17,53	4,43
17,55	4,40
17,58	4,40
17,60	4,38
17,63	4,37
17,65	4,36
17,68	4,35
17,70	4,34
17,72	4,32
17,75	4,28
17,77	4,28
17,80	4,24
17,82	4,22
17,85	4,21
17,87	4,17
17,89	4,14
17,92	4,13
17,94	4,08
17,97	4,08
17,99	4,03
18,02	3,98
18,04	3,95
18,07	3,93
18,09	3,88
18,11	3,87
18,14	3,81
18,16	3,79
18,19	3,75
18,21	3,72
18,24	3,68
18,26	3,64
18,29	3,60
18,31	3,60
18,33	3,55
18,36	3,52
18,38	3,49
18,41	3,47
18,43	3,44
18,46	3,42
18,48	3,36
18,51	3,35
18,53	3,32
18,55	3,31
18,58	3,29
18,60	3,26
18,63	3,22
18,65	3,21
18,68	3,17
18,70	3,16
18,73	3,12
18,75	3,09
18,77	3,07
18,80	3,04
18,82	3,02
18,85	3,01
18,87	2,97
18,90	2,95
18,92	2,92
18,94	2,89
18,97	2,89
18,99	2,86
19,02	2,84
19,04	2,84
19,07	2,82
19,09	2,81
19,12	2,82
19,14	2,81
19,16	2,82
19,19	2,81
19,21	2,79
19,24	2,79
19,26	2,79
19,29	2,78
19,31	2,80
19,34	2,80
19,36	2,78
19,38	2,79
19,41	2,79
19,43	2,82
19,46	2,83
19,48	2,81
19,51	2,83
19,53	2,85
19,56	2,86
19,58	2,88
19,60	2,88
19,63	2,89
19,65	2,91
19,68	2,92
19,70	2,95
19,73	2,96
19,75	2,99
19,78	3,03
19,80	3,06
19,82	3,09
19,85	3,13
19,87	3,14
19,90	3,19
19,92	3,22
19,95	3,24
19,97	3,27
19,99	3,29
20,02	3,33
20,04	3,39
20,07	3,43
20,09	3,46
20,12	3,51
20,14	3,54
20,17	3,61
20,19	3,66
20,21	3,69
20,24	3,74
20,26	3,77
20,29	3,82
20,31	3,87
20,34	3,90
20,36	3,94
20,39	3,99
20,41	4,05
20,43	4,13
20,46	4,17
20,48	4,23
20,51	4,31
20,53	4,36
20,56	4,41
20,58	4,46
20,61	4,51
20,63	4,59
20,65	4,66
20,68	4,71
20,70	4,79
20,73	4,86
20,75	4,93
20,78	5,02
20,80	5,11
20,83	5,18
20,85	5,27
20,87	5,33
20,90	5,42
20,92	5,49
20,95	5,56
20,97	5,63
21,00	5,70
21,02	5,75
21,05	5,84
21,07	5,90
21,09	6,00
21,12	6,07
21,14	6,17
21,17	6,26
21,19	6,37
21,22	6,46
21,24	6,57
21,26	6,64
21,29	6,74
